,Price,ram_in_gb,ddr_version,gen_type,size_in_inches,SSD,HDD,processor_name_name_encoded,OS_name_encoded,disk_drive_name_encoded,touchscreen_name_encoded,company_name_encoded,graphic_card_name_encoded
587,9553180.0,16,4,10,14.0,512,0,1,3,3,1,6,0
588,12010180.0,16,4,10,11.6,512,0,1,3,3,0,2,0
589,7733180.0,16,4,10,15.6,512,0,1,3,3,0,8,0
590,10554180.0,4,4,0,15.6,512,0,0,3,3,0,0,0
591,10918180.0,8,4,10,15.6,512,0,1,3,3,0,6,0
592,3456180.0,8,4,10,15.0,512,0,1,3,3,0,8,0
593,20018180.0,8,4,0,15.6,512,0,0,3,3,0,1,0
594,20018180.0,8,4,10,15.6,512,0,1,3,3,0,2,0
595,3456180.0,16,5,10,14.0,1000,0,1,2,3,0,12,0
596,24022180.0,32,5,10,11.6,512,0,1,3,3,0,2,1
597,7041580.0,16,4,0,15.6,512,0,1,3,3,0,4,0
598,16378180.0,8,4,10,14.0,256,1000,1,3,0,0,2,1
599,7096180.0,8,4,10,15.6,512,0,1,3,3,0,8,0
600,7234500.0,8,4,0,15.6,512,0,0,3,3,0,4,0
601,6914180.0,8,4,10,16.0,1000,0,1,3,3,0,7,0
602,5805800.0,16,4,10,16.0,512,0,1,3,3,0,2,0
603,10008180.0,4,4,10,15.6,256,0,1,3,3,0,6,0
604,7041580.0,8,4,10,15.6,512,0,1,3,3,0,4,0
605,10190180.0,16,5,10,14.0,512,0,1,3,3,0,0,0
606,6914180.0,4,4,0,15.6,512,0,0,3,3,0,2,0
607,9553180.0,16,5,10,15.6,512,0,1,3,3,0,6,0
608,65518180.0,8,4,10,14.0,512,0,1,3,3,0,2,0
609,12647180.0,16,5,0,14.0,256,1000,1,3,0,1,8,0
610,13811980.0,8,4,10,13.3,512,0,1,3,3,0,4,1
611,10918180.0,8,4,0,15.6,512,0,0,3,3,0,6,0
612,7824180.0,8,4,10,11.6,512,0,1,3,3,0,4,0
613,11464180.0,8,4,10,13.4,512,0,1,3,3,1,8,0
614,10278996.0,8,4,0,15.6,512,0,0,3,3,0,8,0
615,3092180.0,8,4,0,15.6,512,0,1,3,3,0,12,0
616,11464180.0,8,4,0,15.6,512,0,0,3,3,0,4,0
617,10554180.0,8,4,10,15.6,512,0,1,3,3,0,6,1
618,12738180.0,8,4,7,14.0,512,0,1,3,3,0,14,0
619,20564180.0,32,5,10,14.0,512,0,1,3,3,0,6,1
620,8169980.0,8,4,0,15.6,512,0,0,3,3,0,4,0
621,9280180.0,16,4,10,15.6,512,0,1,3,3,0,8,0
622,19108180.0,16,4,10,15.6,512,0,1,3,3,0,2,0
623,10918180.0,8,4,10,15.6,1000,0,1,3,3,0,8,0
624,8169980.0,16,4,0,15.6,1000,0,0,3,3,0,4,0
625,9280180.0,8,4,10,17.3,512,0,1,3,3,0,8,0
626,19108180.0,4,4,0,15.6,128,0,0,3,3,0,2,0
627,3092180.0,8,4,10,15.6,512,0,1,3,3,0,12,0
628,13131300.0,8,4,10,14.0,512,0,1,3,3,0,2,0
629,26388180.0,16,4,0,0.0,512,0,0,3,3,0,15,0
630,23477636.0,16,4,10,15.6,512,0,1,3,3,0,8,1
631,10008180.0,8,4,10,15.6,256,0,1,3,3,0,6,0
632,19108180.0,8,4,10,11.6,512,0,1,3,3,0,2,0
633,9073064.0,16,5,0,14.0,256,1000,0,3,0,0,4,0
634,19108180.0,16,4,0,15.6,256,0,0,3,3,0,8,1
635,9553180.0,8,4,10,15.6,512,0,1,3,3,0,6,0
636,8916180.0,8,4,10,15.6,512,0,1,3,3,0,9,0
637,16736356.0,16,4,0,15.6,1000,0,0,3,3,0,4,0
638,30028180.0,4,4,10,14.0,4000,0,1,3,3,0,0,1
639,10918180.0,8,3,0,14.0,512,0,0,3,3,1,6,0
640,10372180.0,16,4,10,15.6,1000,0,1,3,3,0,2,1
641,10918180.0,16,4,0,15.6,512,0,0,3,3,0,0,0
642,12738180.0,8,4,10,14.0,1000,0,1,3,3,0,2,0
643,7279818.0,16,5,0,14.0,256,0,0,3,3,0,8,0
644,20584928.0,8,4,10,11.6,512,0,1,3,3,0,4,0
645,29118180.0,16,4,10,13.3,1000,0,1,3,3,0,2,0
646,29573180.0,8,4,8,16.0,256,0,1,3,3,1,1,0
647,20564180.0,8,4,10,16.0,512,0,1,3,3,0,6,1
648,9644180.0,16,4,10,15.6,512,0,1,3,3,0,9,1
649,13102180.0,16,5,8,13.3,512,0,1,2,3,0,2,0
650,19108180.0,16,4,8,15.6,1000,0,1,3,3,0,2,0
651,3092180.0,8,4,10,15.6,512,0,1,3,3,0,12,0
652,23658180.0,8,4,0,15.6,512,0,0,3,3,0,0,0
653,9826180.0,16,4,0,14.0,1000,0,0,3,3,0,4,0
654,7278180.0,8,4,10,14.0,2000,0,1,3,3,0,0,0
655,10008180.0,16,5,10,16.0,512,0,1,3,3,0,6,0
656,25503842.0,32,5,8,14.0,512,0,1,3,3,0,8,0
657,5822180.0,8,3,10,15.6,512,0,1,3,3,0,7,0
658,19819800.0,16,4,10,14.0,512,0,1,3,3,0,2,0
659,10918180.0,8,4,10,14.0,512,0,1,3,3,0,6,0
660,12647180.0,16,4,10,15.6,512,0,1,3,3,0,4,1
661,14012180.0,16,5,10,13.3,512,0,1,3,3,0,8,1
662,8370180.0,4,4,0,14.0,256,1000,1,3,0,1,4,0
663,9553180.0,16,5,10,13.3,512,0,1,3,3,0,6,0
664,15468180.0,8,4,10,15.6,256,0,1,3,3,0,0,0
665,4184180.0,4,4,10,15.6,512,0,1,3,3,0,6,0
666,13375180.0,8,4,10,13.3,512,0,1,3,3,0,4,1
667,3456180.0,16,4,10,14.0,1000,0,1,3,3,1,12,0
668,6550180.0,8,4,10,11.6,512,0,1,3,3,0,2,0
669,16924180.0,16,5,10,14.0,512,0,1,3,3,1,0,1
670,8826818.0,16,4,10,15.6,256,0,1,3,3,0,6,0
671,7279818.0,8,4,0,15.6,512,0,0,3,3,0,8,0
672,19108180.0,8,4,0,15.6,256,0,0,3,3,0,2,0
673,20018180.0,4,4,10,15.0,512,0,1,3,3,0,2,0
674,12010180.0,8,4,0,15.6,1000,0,0,3,3,0,2,0
675,8003450.0,16,4,10,15.6,512,0,1,3,3,0,8,0
676,15197000.0,4,4,0,14.0,1000,0,0,3,3,0,2,0
677,23658180.0,8,4,10,15.6,512,0,1,3,3,0,9,1
678,4366180.0,4,4,10,15.6,128,0,1,3,3,0,6,0
679,3092180.0,8,4,10,15.6,512,0,1,3,3,0,12,0
680,12738180.0,16,5,10,15.6,512,0,1,3,3,0,9,0
681,7824180.0,8,4,0,14.0,512,0,0,3,3,1,6,0
682,13466180.0,8,4,10,14.0,512,0,1,3,3,1,0,1
683,10008180.0,16,5,0,15.6,256,1000,0,3,0,0,6,0
684,6639360.0,16,5,0,11.6,256,1000,0,3,0,0,8,0
685,4277000.0,16,4,0,15.6,512,0,1,3,3,0,0,0
686,11464180.0,8,4,10,15.6,1000,0,1,3,3,0,2,0
687,12192180.0,16,4,8,15.6,512,0,1,0,3,0,9,1
688,21838180.0,16,5,0,15.6,1000,0,0,3,3,0,0,0
689,19250140.0,4,4,10,14.0,512,0,1,3,3,0,8,0
690,10372180.0,4,4,10,14.0,512,0,1,3,3,1,2,0
691,17652180.0,16,4,0,15.6,1000,0,0,3,3,0,9,1
692,72798180.0,8,4,10,15.6,1000,0,1,3,3,0,2,0
693,7824180.0,16,4,10,15.6,1000,0,1,3,3,0,0,0
694,15806700.0,8,4,10,17.3,512,0,1,3,3,0,2,1
695,14376180.0,8,4,0,15.6,512,0,0,3,3,0,9,1
696,27480180.0,4,4,10,11.6,1000,0,1,3,3,0,2,0
697,6914180.0,16,4,10,14.0,1000,0,1,3,3,0,8,0
698,13285818.0,16,4,0,14.0,512,0,0,3,3,0,4,0
699,3092180.0,8,3,10,15.6,1000,0,1,3,3,0,12,0
700,26570180.0,16,5,0,15.6,512,0,0,3,3,0,2,0
701,10008180.0,8,5,10,15.6,128,0,1,0,3,0,6,0
702,7805980.0,16,5,10,15.6,512,0,1,3,3,0,4,0
703,7279818.0,32,5,0,16.0,512,0,0,3,3,0,8,0
704,18361798.0,8,4,10,15.6,1000,0,1,3,3,0,6,1
705,26570180.0,16,4,10,14.0,1000,0,1,3,3,1,2,1
706,5458180.0,8,5,10,14.0,256,0,1,3,3,0,7,0
707,10008180.0,16,5,0,15.6,512,0,0,3,3,0,6,0
708,29118180.0,8,4,10,15.6,512,0,1,3,3,0,8,1
709,55508180.0,16,4,0,17.3,1000,0,0,3,3,0,2,0
710,12556180.0,4,4,0,15.6,512,0,0,3,3,0,2,1
711,9553180.0,16,5,10,15.6,1000,0,1,3,3,0,6,0
712,7096180.0,8,4,0,15.6,512,0,0,3,3,0,2,0
713,7460180.0,8,4,0,15.6,1000,0,0,3,3,0,2,0
714,12738180.0,8,4,10,15.6,1000,0,1,3,3,0,2,0
715,10918180.0,16,5,10,16.0,512,0,1,3,3,0,6,0
716,17453800.0,16,5,10,11.6,512,0,1,3,3,0,6,1
717,17106180.0,8,4,0,15.6,512,0,0,3,3,0,2,0
718,12920180.0,8,4,0,14.0,256,1000,0,3,0,0,0,1
719,6186180.0,16,5,0,15.6,512,0,0,3,3,0,8,0
720,13648180.0,32,5,10,15.6,512,0,1,3,3,0,8,0
721,16924180.0,8,4,0,16.1,1000,0,0,3,3,0,0,1
722,40038180.0,8,4,10,15.6,512,0,1,3,3,0,2,0
723,3092180.0,8,4,10,15.6,1000,0,1,3,3,0,12,0
724,14012180.0,8,4,0,15.6,1000,0,0,3,3,0,8,0
725,16378180.0,16,4,0,16.0,512,0,0,3,3,0,2,0
726,6550180.0,16,4,10,16.0,128,0,1,3,3,0,8,0
727,10008180.0,16,4,7,15.6,512,0,1,3,3,0,6,0
728,24859380.0,8,4,10,15.6,512,0,1,3,3,0,15,0
729,11920818.0,8,4,10,14.0,512,0,1,3,3,0,6,0
730,8188180.0,8,4,10,14.0,512,0,1,3,3,0,3,0
731,9553180.0,8,4,10,14.0,512,0,1,3,3,0,6,0
732,44861180.0,8,4,0,14.0,256,1000,0,3,0,0,4,1
733,13102180.0,32,5,8,15.6,512,0,1,3,3,0,2,1
734,4184180.0,4,4,10,14.0,512,0,1,3,3,0,7,0
735,10918180.0,8,4,0,15.6,1000,0,1,3,3,0,6,0
736,12010180.0,16,4,10,15.0,512,0,1,3,3,0,9,1
737,43636138.0,4,4,8,13.3,512,0,1,3,3,0,15,0
738,10191818.0,8,4,0,15.6,512,0,0,3,3,0,4,0
739,12192180.0,8,4,10,16.0,512,0,1,3,3,0,9,1
740,11646180.0,8,4,10,11.6,512,0,1,3,3,0,9,1
741,17834180.0,16,4,0,15.5,512,0,0,3,3,0,2,0
742,25933362.0,8,4,0,14.0,512,0,1,3,3,0,8,1
743,8003450.0,32,5,10,15.6,128,1000,1,3,0,0,8,0
744,78622180.0,8,4,10,15.6,512,0,1,3,3,0,2,0
745,9735180.0,4,4,0,13.3,512,0,0,3,3,1,4,0
746,11373180.0,16,4,10,15.6,256,1000,1,3,0,0,4,0
747,3092180.0,8,4,10,14.0,256,1000,1,3,0,0,12,0
748,23658180.0,16,3,10,15.6,512,0,1,3,3,0,0,1
749,79714180.0,8,4,10,14.0,512,0,1,3,3,0,2,0
750,30938180.0,16,4,10,17.3,1000,0,1,3,3,0,2,0
751,10008180.0,8,4,0,14.0,512,0,0,3,3,0,6,0
752,23658180.0,16,5,0,14.0,512,0,0,3,3,0,2,0
753,27844180.0,8,5,10,15.6,512,0,1,3,3,0,2,0
754,25478180.0,8,4,8,13.3,512,0,1,3,3,1,2,0
755,9553180.0,16,4,10,15.6,512,0,1,3,3,0,6,0
756,43678180.0,8,4,10,15.6,512,0,1,3,3,0,2,0
757,16924180.0,16,4,10,15.6,1000,0,1,3,3,0,4,1
758,3092180.0,4,4,10,14.0,256,0,1,3,3,0,3,0
759,10918180.0,16,5,10,16.0,512,0,1,3,3,0,6,0
760,31757180.0,16,5,10,15.6,256,0,1,3,3,0,9,1
761,31848180.0,16,4,0,15.6,1000,0,1,3,3,0,2,0
762,38218180.0,8,4,0,15.6,256,0,0,3,3,0,2,0
763,6186180.0,16,4,0,16.0,1000,0,0,3,3,0,8,0
764,15104180.0,16,5,0,11.6,512,0,0,3,3,0,0,1
765,6914180.0,16,5,0,16.0,512,0,0,3,3,0,2,0
766,32758180.0,8,4,0,17.3,512,0,1,3,3,0,2,0
767,7096180.0,32,4,10,16.0,512,0,1,3,3,0,8,0
768,25478180.0,16,8,10,15.6,512,0,1,3,3,0,2,0
769,21110180.0,16,5,10,15.6,256,1000,1,3,0,0,2,0
770,3092180.0,4,4,10,16.0,512,0,1,3,3,0,12,0
771,3456180.0,16,4,10,16.0,512,0,1,3,3,0,12,0
772,15468180.0,16,4,10,15.6,1000,0,1,3,3,0,2,1
773,78622180.0,16,5,10,13.4,512,0,1,3,3,1,2,0
774,9735180.0,16,5,0,15.6,256,1000,0,3,0,0,4,0
775,11373180.0,8,4,0,0.0,256,1000,0,3,0,0,4,0
776,10008180.0,16,5,10,0.0,512,0,1,3,3,0,6,0
777,12192180.0,8,4,0,14.0,1000,0,0,3,3,0,9,1
778,19108180.0,16,4,10,14.0,512,0,0,3,3,0,4,1
779,6732180.0,8,4,0,15.6,1000,0,1,3,3,0,0,0
780,17652180.0,16,5,10,17.3,512,0,1,3,3,0,9,1
781,14376180.0,16,4,10,13.4,128,0,1,3,3,0,9,1
782,27480180.0,4,4,10,15.0,512,0,1,3,3,0,2,0
783,29120000.0,4,4,0,15.6,512,0,0,3,3,0,2,0
784,19927180.0,8,4,0,15.6,256,1000,0,3,0,0,4,1
785,18198180.0,16,4,0,16.0,0,1000,1,3,1,0,16,0
786,14922180.0,8,4,0,15.6,512,0,0,3,3,0,9,1
787,11828180.0,16,4,10,16.0,512,0,1,3,3,0,6,1
788,14558180.0,8,4,10,15.6,512,0,1,3,3,0,6,1
789,12010180.0,16,4,10,11.6,512,0,1,3,3,0,0,1
790,7279818.0,16,4,10,11.6,2000,0,1,3,3,0,8,0
791,15468180.0,8,4,10,15.6,512,0,1,3,3,0,9,1
792,11282180.0,16,5,10,15.6,1000,0,1,3,3,0,8,0
793,18198180.0,8,5,0,15.6,16,0,0,3,3,0,2,0
794,12010180.0,16,5,10,16.0,512,0,1,3,3,0,2,1
795,3092180.0,16,5,10,15.6,512,0,1,3,3,0,12,0
796,26298818.0,16,5,10,15.6,512,0,1,3,3,0,15,0
797,9644180.0,8,4,10,15.6,512,0,0,3,3,0,16,0
798,9275266.0,16,5,8,15.6,512,0,1,3,3,0,4,0
799,3456180.0,16,4,10,15.6,256,0,1,3,3,0,12,0
800,14558180.0,16,4,10,15.6,512,0,1,3,3,0,14,1
801,7278180.0,8,4,0,15.6,512,0,1,3,3,0,6,0
802,11646180.0,8,4,10,15.6,512,0,1,3,3,0,2,0
803,10008180.0,16,4,10,15.6,512,0,1,3,3,0,6,0
804,20564180.0,8,4,10,15.0,512,0,1,3,3,1,9,1
805,12192180.0,16,5,9,15.6,512,0,1,3,3,0,2,0
806,6186180.0,8,4,10,15.0,256,0,1,3,3,0,2,0
807,12192180.0,4,4,10,15.6,256,0,1,3,3,0,9,1
808,11984700.0,16,4,10,15.6,512,0,1,3,3,0,2,1
809,7334600.0,8,4,0,15.6,512,0,0,3,3,0,8,0
810,11828180.0,8,4,10,15.6,512,0,0,3,3,0,0,0
811,17652180.0,4,4,5,14.0,512,0,0,3,3,1,9,1
812,14430780.0,8,4,8,13.3,256,0,1,3,3,1,0,0
813,27298180.0,8,5,10,15.6,512,0,1,3,3,0,9,1
814,11282180.0,16,4,10,11.6,512,0,1,3,3,0,2,0
815,14376180.0,8,4,10,16.0,256,0,1,3,3,1,9,1
816,3092180.0,16,4,0,15.6,512,0,0,3,3,0,12,0
817,10008180.0,16,4,10,15.6,512,0,1,3,3,0,6,0
818,32940180.0,8,4,10,11.6,512,0,1,3,3,0,2,0
819,5823818.0,16,4,10,15.6,1000,0,1,3,3,0,6,0
820,3456180.0,8,4,10,15.6,512,0,1,3,3,0,12,0
821,9553180.0,8,4,10,15.6,256,0,1,3,3,0,6,0
822,9463818.0,8,3,10,15.6,512,0,1,3,3,0,8,0
823,42768180.0,16,5,10,15.6,1000,0,1,3,3,0,2,0
824,7569380.0,8,4,10,14.0,512,0,1,3,3,1,4,0
825,17652180.0,16,4,10,14.0,512,0,1,3,3,0,9,1
826,7279818.0,16,4,10,15.6,512,0,1,3,3,0,8,0
827,10918180.0,8,5,10,15.6,256,1000,1,3,0,0,6,0
828,14922180.0,4,4,10,15.6,512,0,1,3,3,0,9,1
829,19291818.0,8,4,10,14.0,512,0,1,3,3,0,6,1
830,8003450.0,16,4,0,15.6,1000,0,0,3,3,0,8,0
831,12192180.0,8,4,10,14.0,1000,0,1,3,3,1,9,1
832,14376180.0,4,4,10,15.6,512,0,1,3,3,0,2,0
833,16196180.0,8,4,10,15.6,1000,0,1,3,3,0,9,1
834,15832180.0,8,4,10,15.6,1000,0,1,3,3,0,9,1
835,14376180.0,32,4,7,11.6,512,0,1,3,3,0,9,1
836,15468180.0,8,4,10,15.6,512,0,1,3,3,0,9,1
837,17652180.0,16,5,0,14.0,512,0,1,3,3,0,9,1
838,21474180.0,8,4,10,14.0,512,0,1,3,3,0,2,0
839,4184180.0,16,4,10,11.6,512,0,1,3,3,0,6,0
840,27662180.0,16,5,0,15.6,256,0,0,3,3,0,2,1
841,5276180.0,16,5,10,14.0,512,0,1,3,3,1,6,0
842,30392180.0,8,4,10,13.4,512,0,1,3,3,1,2,0
843,3092180.0,16,4,10,15.6,512,0,1,3,3,0,12,0
844,13648180.0,8,4,8,15.6,512,0,1,3,3,0,2,0
845,3092180.0,8,5,0,15.6,512,0,0,3,3,0,3,0
846,15650180.0,16,5,10,14.0,512,0,1,3,3,0,2,0
847,10008180.0,8,5,10,15.6,512,0,1,3,3,0,6,0
848,6277180.0,16,4,10,16.1,512,0,1,3,3,0,6,0
849,8240960.0,16,4,10,15.6,256,0,1,3,3,0,6,0
850,11828180.0,16,5,10,15.6,512,0,1,3,3,0,14,0
851,9553180.0,4,4,10,14.0,256,0,1,3,3,0,6,0
852,14558180.0,32,5,0,15.6,512,0,0,3,3,0,2,0
853,11282180.0,8,4,10,15.6,512,0,1,3,3,0,2,0
854,67338180.0,16,5,0,15.6,512,0,0,0,3,0,2,0
855,10918180.0,4,4,0,15.6,512,0,0,3,3,0,6,0
856,41494180.0,16,4,10,15.6,0,2000,1,3,1,0,2,0
857,14376180.0,4,4,10,14.0,1000,0,1,3,3,0,2,0
858,3820180.0,16,5,10,14.0,512,0,1,3,3,1,2,0
859,7096180.0,8,4,8,13.4,512,0,1,3,3,1,8,0
860,18653180.0,8,4,0,14.0,1000,0,0,3,3,0,9,1
861,18436418.0,8,4,10,15.6,512,0,1,3,3,0,16,0
862,15015000.0,16,4,0,11.6,512,0,0,3,3,0,6,0
863,8003450.0,8,4,10,14.0,512,0,1,3,3,1,8,0
864,7643818.0,16,4,0,14.0,1000,0,1,3,3,0,0,0
865,7460180.0,16,4,10,14.0,1000,0,1,3,3,0,8,0
866,12818260.0,32,5,0,15.6,512,0,0,3,3,0,4,1
867,3092180.0,16,4,10,15.6,1000,0,1,3,3,0,12,0
868,16014180.0,16,5,0,14.0,512,0,0,3,3,0,2,1
869,34305180.0,16,4,10,15.6,0,1000,1,3,1,0,17,1
870,18926180.0,4,4,7,15.6,512,0,1,3,3,0,6,0
871,10008180.0,8,4,10,14.0,512,0,1,3,3,1,6,0
872,6550180.0,16,4,0,15.6,0,1000,0,3,1,0,7,0
873,7278180.0,8,5,10,16.0,512,0,1,3,3,0,4,0
874,11100180.0,8,4,0,14.0,1000,0,1,3,3,0,14,0
875,9553180.0,8,4,0,13.4,1000,0,0,3,3,1,6,0
876,10554180.0,4,4,8,14.0,512,0,1,3,3,0,6,0
877,15832180.0,8,5,0,11.6,512,0,0,3,3,0,2,1
878,12738180.0,8,4,10,15.6,1000,0,1,3,3,0,6,0
879,10918180.0,4,4,10,15.6,512,0,1,3,3,0,6,0
880,10918180.0,16,4,10,0.0,512,0,1,3,3,0,7,0
881,5496400.0,16,4,10,13.3,0,1000,1,3,1,1,6,0
882,10463180.0,16,4,10,15.6,512,0,1,3,3,0,6,0
883,7279818.0,8,4,10,14.0,1000,0,1,3,3,0,8,0
884,14248780.0,8,4,10,15.6,256,1000,1,3,0,0,4,1
885,30119180.0,8,4,10,15.6,512,0,1,3,3,0,8,1
886,11265800.0,8,4,10,11.6,512,0,0,3,3,0,4,0
887,6186180.0,8,4,0,15.6,0,1000,0,3,1,0,8,0
888,11265800.0,8,4,10,15.6,512,0,1,3,3,0,4,0
889,23658180.0,16,5,8,15.6,512,0,1,3,3,0,2,0
890,11020100.0,8,3,10,13.3,512,0,1,3,3,1,2,1
891,3092180.0,16,4,10,15.6,0,1000,1,3,1,0,12,0
892,11282180.0,16,5,10,14.0,256,1000,1,3,0,0,2,1
893,12192180.0,8,4,10,14.0,512,0,1,3,3,0,2,0
894,10918180.0,8,4,10,15.6,256,1000,1,3,0,0,2,0
895,10008180.0,8,4,8,15.6,512,0,1,3,3,0,6,0
896,17745000.0,16,4,0,15.6,512,0,0,3,3,0,6,1
897,27662180.0,16,4,8,15.6,512,0,1,3,3,0,2,0
898,30028180.0,16,4,10,13.3,512,0,1,3,3,0,8,1
899,9553180.0,8,4,10,14.0,512,0,1,3,3,0,6,0
900,24024000.0,16,4,0,15.6,0,1000,3,3,1,0,0,1
901,23658180.0,16,5,0,14.0,512,0,3,3,3,0,4,1
902,13648180.0,16,4,0,14.0,512,0,3,3,3,0,0,1
903,10918180.0,4,4,0,15.6,512,0,3,3,3,0,6,0
904,10009818.0,8,4,0,15.6,512,0,3,3,3,0,4,0
905,11464180.0,8,3,0,15.6,1000,0,3,3,3,0,8,1
906,13102180.0,16,4,0,14.0,512,0,3,3,3,0,0,1
907,6186180.0,8,4,0,15.0,512,0,3,3,3,0,8,0
908,7277816.0,16,4,0,14.0,512,0,3,3,3,0,8,0
909,8552180.0,16,5,0,15.6,512,0,3,3,3,0,8,0
910,12918360.0,16,5,0,15.6,512,0,3,3,3,0,6,1
911,8003450.0,8,4,0,11.6,0,0,3,3,2,0,8,0
912,20930000.0,16,4,0,15.6,0,0,3,3,2,0,2,0
913,13011180.0,16,4,0,13.3,0,0,3,3,2,0,4,1
914,8369816.0,16,4,0,15.6,0,0,3,3,2,0,8,0
915,3092180.0,16,4,0,15.6,0,0,3,3,2,0,12,0
916,6914180.0,8,4,0,15.6,0,0,3,3,2,0,8,0
917,7279818.0,8,4,0,16.0,0,0,3,3,2,1,4,0
918,3820180.0,8,4,0,10.0,0,0,3,3,2,0,6,0
919,10008180.0,8,4,0,15.6,0,0,3,3,2,0,6,0
920,7735000.0,8,4,0,15.6,0,0,3,3,2,0,4,0
921,9827818.0,8,4,0,15.6,0,0,3,3,2,0,6,1
922,17653818.0,8,4,0,15.6,0,0,3,3,2,0,4,1
923,9553180.0,8,4,0,15.6,0,0,3,0,2,0,6,0
924,6732180.0,16,5,0,14.0,0,0,3,3,2,0,7,0
925,11797422.0,8,5,0,14.0,0,0,3,3,2,1,8,1
926,17288180.0,8,4,0,15.6,0,0,3,3,2,0,2,0
927,10918180.0,4,4,0,15.6,0,0,3,3,2,0,6,0
928,12647180.0,8,4,0,15.0,0,0,3,3,2,0,4,0
929,21292180.0,8,4,0,15.6,0,0,3,3,2,0,2,0
930,10099180.0,8,4,0,13.0,0,0,3,3,2,0,6,0
931,7096180.0,4,4,0,15.6,0,0,3,3,2,0,8,0
932,6732180.0,8,4,0,15.6,0,0,3,3,2,0,7,0
933,9553180.0,8,4,0,14.0,0,0,3,3,2,1,4,0
934,29118180.0,8,4,0,15.6,0,0,3,3,2,0,9,1
935,8003450.0,16,4,0,15.6,0,0,3,3,2,0,8,0
936,17288180.0,8,4,0,11.6,0,0,3,3,2,0,2,0
937,20018180.0,16,4,0,14.0,0,0,3,3,2,0,2,0
938,10463180.0,8,4,0,14.0,0,0,3,3,2,0,2,0
939,3092180.0,16,5,0,14.0,0,0,3,3,2,0,12,0
940,31848180.0,16,4,0,14.0,0,0,3,3,2,1,2,0
941,20928180.0,8,4,0,15.6,0,0,3,3,2,0,4,0
942,5823818.0,16,5,0,14.0,0,0,3,3,2,0,6,0
943,10008180.0,8,4,0,15.6,0,0,3,3,2,0,6,0
944,31302180.0,8,4,0,15.6,0,0,3,3,2,0,2,0
945,54054000.0,16,4,0,15.6,0,0,3,3,2,0,4,1
946,3820180.0,8,4,0,14.0,0,0,3,3,2,0,0,0
947,9553180.0,16,4,0,15.6,0,0,3,3,2,0,6,0
948,11011000.0,8,4,0,13.4,0,0,3,3,2,1,6,1
949,36399818.0,16,5,0,14.0,0,0,3,3,2,0,2,0
950,9427600.0,8,3,0,16.0,0,0,3,3,2,0,2,0
951,10918180.0,8,4,0,14.0,0,0,3,3,2,1,6,0
952,12192180.0,4,4,0,15.6,0,0,3,3,2,0,4,1
953,17106180.0,16,5,0,15.6,0,0,3,3,2,0,6,0
954,25152400.0,16,3,0,14.0,0,0,3,3,2,0,6,1
955,12192180.0,8,4,0,15.6,0,0,3,3,2,0,9,1
956,12270440.0,8,4,0,16.0,0,0,3,3,2,0,2,0
